"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Arab Emirates","ARE","2022","23.464",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Arab Emirates","ARE","2021","23.568",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Arab Emirates","ARE","2020","17.730",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Arab Emirates","ARE","2018","15.749",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Arab Emirates","ARE","2017","12.171",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2023","39.461",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2022","39.078",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2021","38.813",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2020","36.209",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2019","35.375",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2018","34.280",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2017","34.417",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2016","34.032",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2015","32.436",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2014","32.852",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2013","32.389",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2012","32.392",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2011","32.116",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2010","43.413",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2009","43.331",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2008","42.799",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2007","42.835",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2006","43.030",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2005","43.067",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2004","32.457",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2003","31.470",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2002","31.387",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2001","29.620",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United Kingdom","GBR","2000","34.689",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2023","44.363",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2022","42.828",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2021","43.204",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2020","42.288",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2019","40.848",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2018","40.466",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2017","40.526",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2016","39.731",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2015","39.373",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2014","38.797",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2013","38.750",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2012","39.073",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2011","38.585",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2010","38.801",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2009","38.066",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2008","37.954",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2007","37.952",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2006","36.947",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2005","37.564",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2004","37.274",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","United States","USA","2003","37.382",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2023","33.871",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2022","35.931",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2021","39.822",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2020","39.883",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2019","36.505",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2018","37.267",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2017","35.052",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2016","33.673",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2015","34.013",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2014","31.797",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2013","34.176",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2012","36.471",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2011","31.238",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2010","23.646",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2009","22.523",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2008","17.880",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2007","22.118",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2006","13.724",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2005","17.278",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2004","11.387",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2003","13.256",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2002","13.713",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Uruguay","URY","2001","15.092",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Vanuatu","VUT","2020","36.208",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Vanuatu","VUT","2019","22.550",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Vanuatu","VUT","2009","28.537",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Vanuatu","VUT","2006","15.649",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2023","21.826",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2022","17.074",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2021","15.513",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2020","22.725",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2019","14.565",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2018","14.825",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2017","14.547",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2016","15.306",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2015","13.572",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2014","11.230",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2013","8.129",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2012","12.936",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2011","10.982",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2010","8.255",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Viet Nam","VNM","2007","16.327",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2022","21.071",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2021","22.063",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2020","22.565",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2019","21.655",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2018","17.825",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2017","16.734",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2016","20.588",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2015","16.221",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2014","16.455",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2013","16.133",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2012","15.504",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2011","21.458",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2010","21.673",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2008","19.562",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2007","18.390",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2006","19.840",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2005","21.946",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2004","20.158",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2003","23.767",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2002","19.880",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2001","22.895",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","West Bank and Gaza","PSE","2000","23.110",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Yemen, Rep.","YEM","2014","4.503",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Zambia","ZMB","2023","36.693",""
"Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","Zambia","ZMB","2022","36.458",""
