"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2023","68.676","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2022","71.521","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2021","73.777","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2020","74.565","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2019","75.489","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2018","70.970","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2017","71.083","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2016","70.933","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2015","75.694","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2014","73.399","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2013","76.715","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2012","73.571","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2011","69.438","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2010","69.564","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2009","74.623","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2008","74.672","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2007","74.511","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2006","73.931","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2005","73.675","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2004","71.906","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2003","74.971","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2002","74.853","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Costa Rica","CRI","2001","75.346","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cote d'Ivoire","CIV","2022","65.802","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cote d'Ivoire","CIV","2019","66.448","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cote d'Ivoire","CIV","2017","31.187","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cote d'Ivoire","CIV","2016","54.365","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cote d'Ivoire","CIV","2013","73.836","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cote d'Ivoire","CIV","2012","71.055","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2023","74.825","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2022","74.228","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2021","72.669","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2020","72.403","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2019","74.132","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2018","73.973","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2017","73.510","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2016","73.437","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2015","75.272","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2014","76.947","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2013","74.214","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2012","75.624","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2011","75.657","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2010","77.979","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2009","78.412","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2008","78.403","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2007","78.067","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2006","75.401","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2005","74.852","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2004","77.841","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2003","77.869","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Croatia","HRV","2002","77.157","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cuba","CUB","2010","84.170","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cuba","CUB","2009","83.720","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Curacao","CUW","2018","68.960","Advanced, female"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cyprus","CYP","2023","81.677","Advanced, female"
